Sport,Year,Team,gold_medals,silver_medals,bronze_medals,total_medals,participants,sport_total_medals,sport_total_participants,Host
Boxing,2004,Gabon,0,0,0,0,2,33,280," Athens, Greece"
Boxing,2004,Mauritius,0,0,0,0,1,33,280," Athens, Greece"
Boxing,2004,Armenia,0,0,0,0,1,33,280," Athens, Greece"
Boxing,2004,Cameroon,0,0,0,0,3,33,280," Athens, Greece"
Boxing,2004,New Zealand,0,0,0,0,1,33,280," Athens, Greece"
Boxing,2004,Madagascar,0,0,0,0,1,33,280," Athens, Greece"
Boxing,2004,Afghanistan,0,0,0,0,1,33,280," Athens, Greece"
Boxing,2004,Mongolia,0,0,0,0,1,33,280," Athens, Greece"
Boxing,2004,Indonesia,0,0,0,0,1,33,280," Athens, Greece"
Boxing,2000,Egypt,0,0,0,0,7,36,307," Sydney, Australia"
Boxing,2000,Uzbekistan,1,0,2,3,10,36,307," Sydney, Australia"
Boxing,2000,China,0,0,0,0,3,36,307," Sydney, Australia"
Boxing,2000,Ghana,0,0,0,0,4,36,307," Sydney, Australia"
Boxing,2000,Cuba,4,0,2,6,12,36,307," Sydney, Australia"
Boxing,2000,Serbia and Montenegro,0,0,0,0,1,36,307," Sydney, Australia"
Boxing,2000,Nigeria,0,0,0,0,5,36,307," Sydney, Australia"
Boxing,2000,Pakistan,0,0,0,0,4,36,307," Sydney, Australia"
Boxing,2000,Algeria,0,0,1,1,7,36,307," Sydney, Australia"
Boxing,2000,Canada,0,0,0,0,7,36,307," Sydney, Australia"
Boxing,2000,United States,0,2,2,4,12,36,307," Sydney, Australia"
Boxing,2000,Azerbaijan,0,0,1,1,5,36,307," Sydney, Australia"
Boxing,2000,Uganda,0,0,0,0,4,36,307," Sydney, Australia"
Boxing,2000,France,1,0,1,2,8,36,307," Sydney, Australia"
Boxing,2000,Madagascar,0,0,0,0,1,36,307," Sydney, Australia"
Boxing,2000,South Korea,0,0,0,0,9,36,307," Sydney, Australia"
Boxing,2000,Turkey,0,0,0,0,9,36,307," Sydney, Australia"
Boxing,2000,Indonesia,0,0,0,0,2,36,307," Sydney, Australia"
Boxing,2000,Hungary,0,0,1,1,3,36,307," Sydney, Australia"
Boxing,2000,Italy,0,0,1,1,6,36,307," Sydney, Australia"
Boxing,2000,Brazil,0,0,0,0,6,36,307," Sydney, Australia"
Boxing,2000,Poland,0,0,0,0,5,36,307," Sydney, Australia"
Boxing,2000,Iran,0,0,0,0,3,36,307," Sydney, Australia"
Boxing,2000,Mexico,0,0,1,1,6,36,307," Sydney, Australia"
Boxing,2000,Tunisia,0,0,0,0,5,36,307," Sydney, Australia"
Boxing,2000,Lithuania,0,0,0,0,2,36,307," Sydney, Australia"
Boxing,2000,Cameroon,0,0,0,0,2,36,307," Sydney, Australia"
Boxing,2000,Kenya,0,0,0,0,4,36,307," Sydney, Australia"
Boxing,2000,Romania,0,1,1,2,10,36,307," Sydney, Australia"
Boxing,2000,Philippines,0,0,0,0,4,36,307," Sydney, Australia"
Boxing,2000,Belarus,0,0,0,0,1,36,307," Sydney, Australia"
Boxing,2000,Colombia,0,0,0,0,3,36,307," Sydney, Australia"
Boxing,2000,Puerto Rico,0,0,0,0,5,36,307," Sydney, Australia"
Boxing,2000,Argentina,0,0,0,0,7,36,307," Sydney, Australia"
Boxing,2000,Germany,0,0,1,1,8,36,307," Sydney, Australia"
Boxing,2000,Venezuela,0,0,0,0,4,36,307," Sydney, Australia"
Boxing,2000,Georgia,0,0,1,1,2,36,307," Sydney, Australia"
Boxing,2000,Zambia,0,0,0,0,2,36,307," Sydney, Australia"
Boxing,2000,Thailand,1,0,1,2,9,36,307," Sydney, Australia"
Boxing,2000,Australia,0,0,0,0,9,36,307," Sydney, Australia"
Boxing,2000,Barbados,0,0,0,0,1,36,307," Sydney, Australia"
Boxing,2000,Ukraine,0,2,3,5,11,36,307," Sydney, Australia"
Boxing,2000,Armenia,0,0,0,0,3,36,307," Sydney, Australia"
Boxing,2000,Kazakhstan,2,2,0,4,7,36,307," Sydney, Australia"
Boxing,2000,India,0,0,0,0,4,36,307," Sydney, Australia"
Boxing,2000,Mauritius,0,0,0,0,3,36,307," Sydney, Australia"
Boxing,2000,Russia,2,3,2,7,12,36,307," Sydney, Australia"
Boxing,2000,Syria,0,0,0,0,2,36,307," Sydney, Australia"
Boxing,2000,Senegal,0,0,0,0,1,36,307," Sydney, Australia"
Boxing,2000,Great Britain,1,0,0,1,2,36,307," Sydney, Australia"
Boxing,2000,Greece,0,0,0,0,3,36,307," Sydney, Australia"
Boxing,2000,Moldova,0,0,1,1,1,36,307," Sydney, Australia"
Boxing,2000,Kyrgyzstan,0,0,0,0,5,36,307," Sydney, Australia"
Boxing,2000,Lesotho,0,0,0,0,2,36,307," Sydney, Australia"
Boxing,2000,Botswana,0,0,0,0,1,36,307," Sydney, Australia"
Boxing,2000,North Korea,0,0,1,1,1,36,307," Sydney, Australia"
Boxing,2000,Czech Republic,0,1,0,1,2,36,307," Sydney, Australia"
Boxing,2000,Bulgaria,0,0,0,0,3,36,307," Sydney, Australia"
Boxing,2000,Samoa,0,0,0,0,1,36,307," Sydney, Australia"
Boxing,2000,Dominican Republic,0,0,0,0,3,36,307," Sydney, Australia"
Boxing,2000,Spain,0,1,0,1,1,36,307," Sydney, Australia"
Boxing,2000,South Africa,0,0,0,0,3,36,307," Sydney, Australia"
Boxing,2000,Morocco,0,0,1,1,5,36,307," Sydney, Australia"
Boxing,2000,Namibia,0,0,0,0,1,36,307," Sydney, Australia"
Boxing,2000,Gabon,0,0,0,0,1,36,307," Sydney, Australia"
Boxing,2000,Individual Olympic Athletes,0,0,0,0,1,36,307," Sydney, Australia"
Boxing,2000,Ireland,0,0,0,0,1,36,307," Sydney, Australia"
Boxing,2000,Guinea,0,0,0,0,1,36,307," Sydney, Australia"
Boxing,2000,New Zealand,0,0,0,0,1,36,307," Sydney, Australia"
Boxing,2000,Ethiopia,0,0,0,0,2,36,307," Sydney, Australia"
Boxing,2000,Swaziland,0,0,0,0,1,36,307," Sydney, Australia"
Boxing,2000,Burkina Faso,0,0,0,0,1,36,307," Sydney, Australia"
Boxing,2000,Japan,0,0,0,0,2,36,307," Sydney, Australia"
Boxing,2000,Mongolia,0,0,0,0,1,36,307," Sydney, Australia"
Boxing,2000,Finland,0,0,0,0,1,36,307," Sydney, Australia"
Boxing,1996,Uzbekistan,0,0,1,1,7,36,355," Atlanta, United States"
Boxing,1996,Kazakhstan,1,1,2,4,8,36,355," Atlanta, United States"
Boxing,1996,Morocco,0,0,0,0,6,36,355," Atlanta, United States"
Boxing,1996,Syria,0,0,0,0,2,36,355," Atlanta, United States"
Boxing,1996,Puerto Rico,0,0,1,1,7,36,355," Atlanta, United States"
Boxing,1996,Uganda,0,0,0,0,2,36,355," Atlanta, United States"
Boxing,1996,Cuba,4,3,0,7,12,36,355," Atlanta, United States"
Boxing,1996,Denmark,0,0,0,0,2,36,355," Atlanta, United States"
Boxing,1996,Algeria,1,0,1,2,6,36,355," Atlanta, United States"
Boxing,1996,Mexico,0,0,0,0,8,36,355," Atlanta, United States"
Boxing,1996,Canada,0,1,0,1,11,36,355," Atlanta, United States"
Boxing,1996,Brazil,0,0,0,0,6,36,355," Atlanta, United States"
Boxing,1996,Honduras,0,0,0,0,2,36,355," Atlanta, United States"
Boxing,1996,Chile,0,0,0,0,1,36,355," Atlanta, United States"
Boxing,1996,Ghana,0,0,0,0,2,36,355," Atlanta, United States"
Boxing,1996,Kenya,0,0,0,0,5,36,355," Atlanta, United States"
Boxing,1996,Cameroon,0,0,0,0,4,36,355," Atlanta, United States"
Boxing,1996,Nigeria,0,0,1,1,4,36,355," Atlanta, United States"
Boxing,1996,Italy,0,0,0,0,5,36,355," Atlanta, United States"
Boxing,1996,South Korea,0,1,0,1,9,36,355," Atlanta, United States"
Boxing,1996,Indonesia,0,0,0,0,4,36,355," Atlanta, United States"
Boxing,1996,Slovakia,0,0,0,0,2,36,355," Atlanta, United States"
Boxing,1996,Romania,0,0,2,2,6,36,355," Atlanta, United States"
Boxing,1996,Pakistan,0,0,0,0,4,36,355," Atlanta, United States"
Boxing,1996,Venezuela,0,0,0,0,2,36,355," Atlanta, United States"
Boxing,1996,Ireland,0,0,0,0,4,36,355," Atlanta, United States"
Boxing,1996,Poland,0,0,0,0,4,36,355," Atlanta, United States"
Boxing,1996,France,0,0,0,0,7,36,355," Atlanta, United States"
Boxing,1996,Ethiopia,0,0,0,0,2,36,355," Atlanta, United States"
Boxing,1996,Namibia,0,0,0,0,2,36,355," Atlanta, United States"
Boxing,1996,Germany,0,1,3,4,8,36,355," Atlanta, United States"
Boxing,1996,Turkey,0,1,0,1,8,36,355," Atlanta, United States"
Boxing,1996,Malaysia,0,0,0,0,1,36,355," Atlanta, United States"
Boxing,1996,Jamaica,0,0,0,0,3,36,355," Atlanta, United States"
Boxing,1996,South Africa,0,0,0,0,5,36,355," Atlanta, United States"
Boxing,1996,Gabon,0,0,0,0,2,36,355," Atlanta, United States"
Boxing,1996,Bulgaria,1,2,0,3,6,36,355," Atlanta, United States"
Boxing,1996,Philippines,0,1,0,1,5,36,355," Atlanta, United States"
Boxing,1996,Great Britain,0,0,0,0,2,36,355," Atlanta, United States"
Boxing,1996,Belarus,0,0,0,0,5,36,355," Atlanta, United States"
Boxing,1996,Seychelles,0,0,0,0,3,36,355," Atlanta, United States"
Boxing,1996,United States,1,0,5,6,12,36,355," Atlanta, United States"
Boxing,1996,Argentina,0,0,1,1,5,36,355," Atlanta, United States"
Boxing,1996,Tunisia,0,0,1,1,4,36,355," Atlanta, United States"
Boxing,1996,China,0,0,0,0,3,36,355," Atlanta, United States"
Boxing,1996,Zambia,0,0,0,0,4,36,355," Atlanta, United States"
Boxing,1996,Australia,0,0,0,0,8,36,355," Atlanta, United States"
Boxing,1996,New Zealand,0,0,0,0,1,36,355," Atlanta, United States"
Boxing,1996,Guinea,0,0,0,0,1,36,355," Atlanta, United States"
Boxing,1996,Guyana,0,0,0,0,1,36,355," Atlanta, United States"
Boxing,1996,Croatia,0,0,0,0,1,36,355," Atlanta, United States"
Boxing,1996,Ukraine,1,0,1,2,7,36,355," Atlanta, United States"
Boxing,1996,Egypt,0,0,0,0,4,36,355," Atlanta, United States"
Boxing,1996,Hungary,1,0,0,1,5,36,355," Atlanta, United States"
Boxing,1996,Colombia,0,0,0,0,4,36,355," Atlanta, United States"
Boxing,1996,United States Virgin Islands,0,0,0,0,1,36,355," Atlanta, United States"
Boxing,1996,Ecuador,0,0,0,0,2,36,355," Atlanta, United States"
Boxing,1996,Samoa,0,0,0,0,2,36,355," Atlanta, United States"
Boxing,1996,Papua New Guinea,0,0,0,0,4,36,355," Atlanta, United States"
Boxing,1996,Armenia,0,0,0,0,4,36,355," Atlanta, United States"
Boxing,1996,Iran,0,0,0,0,4,36,355," Atlanta, United States"
Boxing,1996,Georgia,0,0,0,0,5,36,355," Atlanta, United States"
Boxing,1996,Dominican Republic,0,0,0,0,6,36,355," Atlanta, United States"
Boxing,1996,Tajikistan,0,0,0,0,1,36,355," Atlanta, United States"
Boxing,1996,Botswana,0,0,0,0,1,36,355," Atlanta, United States"
Boxing,1996,Tonga,0,1,0,1,2,36,355," Atlanta, United States"
Boxing,1996,North Korea,0,0,0,0,2,36,355," Atlanta, United States"
Boxing,1996,Czech Republic,0,0,0,0,4,36,355," Atlanta, United States"
Boxing,1996,Mongolia,0,0,0,0,3,36,355," Atlanta, United States"
Boxing,1996,Thailand,1,0,1,2,6,36,355," Atlanta, United States"
Boxing,1996,Norway,0,0,0,0,1,36,355," Atlanta, United States"
Boxing,1996,Burkina Faso,0,0,0,0,1,36,355," Atlanta, United States"
Boxing,1996,Lithuania,0,0,0,0,1,36,355," Atlanta, United States"
Boxing,1996,Kyrgyzstan,0,0,0,0,3,36,355," Atlanta, United States"
Boxing,1996,Barbados,0,0,0,0,2,36,355," Atlanta, United States"
Boxing,1996,Sweden,0,0,0,0,6,36,355," Atlanta, United States"
Boxing,1996,Sierra Leone,0,0,0,0,1,36,355," Atlanta, United States"
Boxing,1996,Azerbaijan,0,0,0,0,2,36,355," Atlanta, United States"
Boxing,1996,Russia,1,0,3,4,9,36,355," Atlanta, United States"
Boxing,1996,Latvia,0,0,0,0,1,36,355," Atlanta, United States"
Boxing,1996,Turkmenistan,0,0,0,0,1,36,355," Atlanta, United States"
Boxing,1996,Zimbabwe,0,0,0,0,2,36,355," Atlanta, United States"
Boxing,1996,Mauritius,0,0,0,0,3,36,355," Atlanta, United States"
Boxing,1996,Spain,0,0,1,1,1,36,355," Atlanta, United States"
Boxing,1996,American Samoa,0,0,0,0,1,36,355," Atlanta, United States"
Boxing,1996,Swaziland,0,0,0,0,1,36,355," Atlanta, United States"
Boxing,1996,Tanzania,0,0,0,0,2,36,355," Atlanta, United States"
Boxing,1996,Japan,0,0,0,0,3,36,355," Atlanta, United States"
Boxing,1996,Israel,0,0,0,0,1,36,355," Atlanta, United States"
Boxing,1996,Greece,0,0,0,0,2,36,355," Atlanta, United States"
Boxing,1996,Madagascar,0,0,0,0,1,36,355," Atlanta, United States"
Boxing,1996,Peru,0,0,0,0,1,36,355," Atlanta, United States"
Boxing,1996,Moldova,0,0,0,0,2,36,355," Atlanta, United States"
Boxing,1996,Trinidad and Tobago,0,0,0,0,1,36,355," Atlanta, United States"
Boxing,1996,India,0,0,0,0,3,36,355," Atlanta, United States"
Boxing,1996,Mozambique,0,0,0,0,1,36,355," Atlanta, United States"
Boxing,1996,Chinese Taipei,0,0,0,0,1,36,355," Atlanta, United States"
Boxing,1992,Iraq,0,0,0,0,2,36,336," Barcelona, Spain"
Boxing,1992,Puerto Rico,0,0,1,1,8,36,336," Barcelona, Spain"
Boxing,1992,Morocco,0,0,1,1,7,36,336," Barcelona, Spain"
Boxing,1992,Ghana,0,0,0,0,4,36,336," Barcelona, Spain"
Boxing,1992,Kenya,0,0,0,0,5,36,336," Barcelona, Spain"
Boxing,1992,Samoa,0,0,0,0,3,36,336," Barcelona, Spain"
Boxing,1992,Sweden,0,0,0,0,3,36,336," Barcelona, Spain"
Boxing,1992,Unified Team,0,1,1,2,12,36,336," Barcelona, Spain"
Boxing,1992,France,0,0,0,0,5,36,336," Barcelona, Spain"
Boxing,1992,Chile,0,0,0,0,1,36,336," Barcelona, Spain"
Boxing,1992,Pakistan,0,0,0,0,4,36,336," Barcelona, Spain"
Boxing,1992,United States,1,1,1,3,12,36,336," Barcelona, Spain"
Boxing,1992,Dominican Republic,0,0,0,0,6,36,336," Barcelona, Spain"
Boxing,1992,Guatemala,0,0,0,0,2,36,336," Barcelona, Spain"
Boxing,1992,China,0,0,0,0,4,36,336," Barcelona, Spain"
Boxing,1992,Cuba,7,2,0,9,12,36,336," Barcelona, Spain"
Boxing,1992,Philippines,0,0,1,1,6,36,336," Barcelona, Spain"
Boxing,1992,Mongolia,0,0,1,1,6,36,336," Barcelona, Spain"
Boxing,1992,Romania,0,0,1,1,5,36,336," Barcelona, Spain"
Boxing,1992,Poland,0,0,1,1,8,36,336," Barcelona, Spain"
Boxing,1992,Spain,0,1,0,1,7,36,336," Barcelona, Spain"
Boxing,1992,Algeria,0,0,1,1,8,36,336," Barcelona, Spain"
Boxing,1992,Hungary,0,0,3,3,8,36,336," Barcelona, Spain"
Boxing,1992,Germany,2,1,1,4,12,36,336," Barcelona, Spain"
Boxing,1992,India,0,0,0,0,5,36,336," Barcelona, Spain"
Boxing,1992,Thailand,0,0,1,1,6,36,336," Barcelona, Spain"
Boxing,1992,Gabon,0,0,0,0,1,36,336," Barcelona, Spain"
Boxing,1992,Bulgaria,0,1,1,2,7,36,336," Barcelona, Spain"
Boxing,1992,Canada,0,1,1,2,10,36,336," Barcelona, Spain"
Boxing,1992,United States Virgin Islands,0,0,0,0,2,36,336," Barcelona, Spain"
Boxing,1992,Ireland,1,1,0,2,6,36,336," Barcelona, Spain"
Boxing,1992,Zambia,0,0,0,0,4,36,336," Barcelona, Spain"
Boxing,1992,Seychelles,0,0,0,0,2,36,336," Barcelona, Spain"
Boxing,1992,Mexico,0,0,0,0,4,36,336," Barcelona, Spain"
Boxing,1992,Guyana,0,0,0,0,2,36,336," Barcelona, Spain"
Boxing,1992,Great Britain,0,0,1,1,10,36,336," Barcelona, Spain"
Boxing,1992,Colombia,0,0,0,0,3,36,336," Barcelona, Spain"
Boxing,1992,Italy,0,0,0,0,5,36,336," Barcelona, Spain"
Boxing,1992,South Korea,0,0,2,2,11,36,336," Barcelona, Spain"
Boxing,1992,North Korea,1,0,1,2,6,36,336," Barcelona, Spain"
Boxing,1992,Australia,0,0,0,0,6,36,336," Barcelona, Spain"
Boxing,1992,Venezuela,0,0,0,0,3,36,336," Barcelona, Spain"
Boxing,1992,Nigeria,0,2,0,2,9,36,336," Barcelona, Spain"
Boxing,1992,Netherlands,0,1,1,2,5,36,336," Barcelona, Spain"
Boxing,1992,Brazil,0,0,0,0,4,36,336," Barcelona, Spain"
Boxing,1992,Japan,0,0,0,0,4,36,336," Barcelona, Spain"
Boxing,1992,Egypt,0,0,0,0,3,36,336," Barcelona, Spain"
Boxing,1992,New Zealand,0,0,1,1,3,36,336," Barcelona, Spain"
Boxing,1992,Czech Republic,0,0,0,0,4,36,336," Barcelona, Spain"
Boxing,1992,Turkey,0,0,0,0,1,36,336," Barcelona, Spain"
Boxing,1992,Barbados,0,0,0,0,2,36,336," Barcelona, Spain"
Boxing,1992,Jamaica,0,0,0,0,2,36,336," Barcelona, Spain"
Boxing,1992,Denmark,0,0,1,1,4,36,336," Barcelona, Spain"
Boxing,1992,Argentina,0,0,0,0,3,36,336," Barcelona, Spain"
Boxing,1992,Tanzania,0,0,0,0,5,36,336," Barcelona, Spain"
Boxing,1992,Lithuania,0,0,0,0,4,36,336," Barcelona, Spain"
Boxing,1992,Papua New Guinea,0,0,0,0,5,36,336," Barcelona, Spain"
Boxing,1992,Iran,0,0,0,0,5,36,336," Barcelona, Spain"
Boxing,1992,Finland,0,0,1,1,1,36,336," Barcelona, Spain"
Boxing,1992,Norway,0,0,0,0,1,36,336," Barcelona, Spain"
Boxing,1992,Uganda,0,0,0,0,3,36,336," Barcelona, Spain"
Boxing,1992,Botswana,0,0,0,0,1,36,336," Barcelona, Spain"
Boxing,1992,American Samoa,0,0,0,0,2,36,336," Barcelona, Spain"
Boxing,1992,Croatia,0,0,0,0,1,36,336," Barcelona, Spain"
Boxing,1992,Uruguay,0,0,0,0,2,36,336," Barcelona, Spain"
Boxing,1992,Tunisia,0,0,0,0,3,36,336," Barcelona, Spain"
Boxing,1992,Swaziland,0,0,0,0,1,36,336," Barcelona, Spain"
Boxing,1992,Angola,0,0,0,0,1,36,336," Barcelona, Spain"
Boxing,1992,Indonesia,0,0,0,0,2,36,336," Barcelona, Spain"
Boxing,1992,South Africa,0,0,0,0,2,36,336," Barcelona, Spain"
Boxing,1992,Madagascar,0,0,0,0,2,36,336," Barcelona, Spain"
Boxing,1992,Nicaragua,0,0,0,0,2,36,336," Barcelona, Spain"
Boxing,1992,Latvia,0,0,0,0,1,36,336," Barcelona, Spain"
Boxing,1992,Congo (Kinshasa),0,0,0,0,1,36,336," Barcelona, Spain"
Boxing,1992,Namibia,0,0,0,0,1,36,336," Barcelona, Spain"
Boxing,1992,Greece,0,0,0,0,1,36,336," Barcelona, Spain"
Boxing,1992,Laos,0,0,0,0,1,36,336," Barcelona, Spain"
Boxing,1992,Belgium,0,0,0,0,1,36,336," Barcelona, Spain"
Boxing,1988,Bulgaria,1,1,0,2,11,36,432," Seoul, South Korea"
Boxing,1988,Algeria,0,0,0,0,6,36,432," Seoul, South Korea"
Boxing,1988,Iraq,0,0,0,0,3,36,432," Seoul, South Korea"
Boxing,1988,Morocco,0,0,1,1,7,36,432," Seoul, South Korea"
Boxing,1988,Puerto Rico,0,0,0,0,10,36,432," Seoul, South Korea"
Boxing,1988,Nigeria,0,0,0,0,7,36,432," Seoul, South Korea"
Boxing,1988,Togo,0,0,0,0,3,36,432," Seoul, South Korea"
Boxing,1988,Kenya,1,0,1,2,12,36,432," Seoul, South Korea"
Boxing,1988,Great Britain,0,0,1,1,8,36,432," Seoul, South Korea"
Boxing,1988,Kuwait,0,0,0,0,3,36,432," Seoul, South Korea"
Boxing,1988,Oman,0,0,0,0,2,36,432," Seoul, South Korea"
Boxing,1988,Samoa,0,0,0,0,7,36,432," Seoul, South Korea"
Boxing,1988,Guyana,0,0,0,0,3,36,432," Seoul, South Korea"
Boxing,1988,Tanzania,0,0,0,0,4,36,432," Seoul, South Korea"
Boxing,1988,Hungary,0,0,1,1,9,36,432," Seoul, South Korea"
Boxing,1988,Mexico,0,0,1,1,6,36,432," Seoul, South Korea"
Boxing,1988,Honduras,0,0,0,0,2,36,432," Seoul, South Korea"
Boxing,1988,Ghana,0,0,0,0,4,36,432," Seoul, South Korea"
Boxing,1988,Sudan,0,0,0,0,5,36,432," Seoul, South Korea"
Boxing,1988,Sweden,0,1,1,2,6,36,432," Seoul, South Korea"
Boxing,1988,Costa Rica,0,0,0,0,1,36,432," Seoul, South Korea"
Boxing,1988,Soviet Union,1,1,2,4,12,36,432," Seoul, South Korea"
Boxing,1988,France,0,1,0,1,4,36,432," Seoul, South Korea"
Boxing,1988,El Salvador,0,0,0,0,2,36,432," Seoul, South Korea"
Boxing,1988,Malawi,0,0,0,0,7,36,432," Seoul, South Korea"
Boxing,1988,Papua New Guinea,0,0,0,0,2,36,432," Seoul, South Korea"
Boxing,1988,South Korea,2,1,1,4,12,36,432," Seoul, South Korea"
Boxing,1988,Congo (Kinshasa),0,0,0,0,5,36,432," Seoul, South Korea"
Boxing,1988,United States,3,3,2,8,11,36,432," Seoul, South Korea"
Boxing,1988,Solomon Islands,0,0,0,0,1,36,432," Seoul, South Korea"
Boxing,1988,Dominican Republic,0,0,0,0,5,36,432," Seoul, South Korea"
Boxing,1988,Nepal,0,0,0,0,5,36,432," Seoul, South Korea"
Boxing,1988,India,0,0,0,0,3,36,432," Seoul, South Korea"
Boxing,1988,Venezuela,0,0,0,0,6,36,432," Seoul, South Korea"
Boxing,1988,Cameroon,0,0,0,0,4,36,432," Seoul, South Korea"
Boxing,1988,Austria,0,0,0,0,1,36,432," Seoul, South Korea"
Boxing,1988,Germany,2,1,1,4,17,36,432," Seoul, South Korea"
Boxing,1988,Gabon,0,0,0,0,1,36,432," Seoul, South Korea"
Boxing,1988,Denmark,0,0,0,0,5,36,432," Seoul, South Korea"
Boxing,1988,Spain,0,0,0,0,5,36,432," Seoul, South Korea"
Boxing,1988,Italy,1,0,0,1,7,36,432," Seoul, South Korea"
Boxing,1988,Philippines,0,0,1,1,6,36,432," Seoul, South Korea"
Boxing,1988,Ireland,0,0,0,0,7,36,432," Seoul, South Korea"
Boxing,1988,Turkey,0,0,0,0,4,36,432," Seoul, South Korea"
Boxing,1988,Australia,0,1,0,1,4,36,432," Seoul, South Korea"
Boxing,1988,Zambia,0,0,0,0,7,36,432," Seoul, South Korea"
Boxing,1988,Zimbabwe,0,0,0,0,3,36,432," Seoul, South Korea"
Boxing,1988,Grenada,0,0,0,0,4,36,432," Seoul, South Korea"
Boxing,1988,Jordan,0,0,0,0,2,36,432," Seoul, South Korea"
Boxing,1988,Argentina,0,0,0,0,4,36,432," Seoul, South Korea"
Boxing,1988,Canada,1,1,1,3,10,36,432," Seoul, South Korea"
Boxing,1988,Vietnam,0,0,0,0,2,36,432," Seoul, South Korea"
Boxing,1988,Guam,0,0,0,0,1,36,432," Seoul, South Korea"
Boxing,1988,Angola,0,0,0,0,3,36,432," Seoul, South Korea"
Boxing,1988,Guinea,0,0,0,0,2,36,432," Seoul, South Korea"
Boxing,1988,Jamaica,0,0,0,0,4,36,432," Seoul, South Korea"
Boxing,1988,Serbia,0,0,1,1,7,36,432," Seoul, South Korea"
Boxing,1988,Romania,0,1,0,1,2,36,432," Seoul, South Korea"
Boxing,1988,Poland,0,0,4,4,7,36,432," Seoul, South Korea"
Boxing,1988,Egypt,0,0,0,0,4,36,432," Seoul, South Korea"
Boxing,1988,Lebanon,0,0,0,0,3,36,432," Seoul, South Korea"
Boxing,1988,Finland,0,0,0,0,3,36,432," Seoul, South Korea"
Boxing,1988,Tonga,0,0,0,0,3,36,432," Seoul, South Korea"
Boxing,1988,Mozambique,0,0,0,0,3,36,432," Seoul, South Korea"
Boxing,1988,Cote d'Ivoire,0,0,0,0,2,36,432," Seoul, South Korea"
Boxing,1988,Antigua and Barbuda,0,0,0,0,2,36,432," Seoul, South Korea"
Boxing,1988,Czech Republic,0,0,0,0,3,36,432," Seoul, South Korea"
Boxing,1988,Uruguay,0,0,0,0,2,36,432," Seoul, South Korea"
Boxing,1988,Liberia,0,0,0,0,4,36,432," Seoul, South Korea"
Boxing,1988,Paraguay,0,0,0,0,2,36,432," Seoul, South Korea"
Boxing,1988,Barbados,0,0,0,0,2,36,432," Seoul, South Korea"
Boxing,1988,Syria,0,0,0,0,3,36,432," Seoul, South Korea"
Boxing,1988,Japan,0,0,0,0,7,36,432," Seoul, South Korea"
Boxing,1988,Pakistan,0,0,1,1,2,36,432," Seoul, South Korea"
Boxing,1988,Vanuatu,0,0,0,0,1,36,432," Seoul, South Korea"
Boxing,1988,Greece,0,0,0,0,1,36,432," Seoul, South Korea"
Boxing,1988,Israel,0,0,0,0,2,36,432," Seoul, South Korea"
Boxing,1988,South Yemen,0,0,0,0,2,36,432," Seoul, South Korea"
Boxing,1988,Colombia,0,0,1,1,2,36,432," Seoul, South Korea"
Boxing,1988,Burkina Faso,0,0,0,0,2,36,432," Seoul, South Korea"
Boxing,1988,Thailand,0,0,1,1,6,36,432," Seoul, South Korea"
Boxing,1988,Mongolia,0,0,1,1,7,36,432," Seoul, South Korea"
Boxing,1988,Botswana,0,0,0,0,2,36,432," Seoul, South Korea"
Boxing,1988,Indonesia,0,0,0,0,2,36,432," Seoul, South Korea"
Boxing,1988,Fiji,0,0,0,0,2,36,432," Seoul, South Korea"
Boxing,1988,Uganda,0,0,0,0,9,36,432," Seoul, South Korea"
Boxing,1988,China,0,0,0,0,2,36,432," Seoul, South Korea"
Boxing,1988,Chinese Taipei,0,0,0,0,2,36,432," Seoul, South Korea"
Boxing,1988,Swaziland,0,0,0,0,2,36,432," Seoul, South Korea"
Boxing,1988,Cook Islands,0,0,0,0,3,36,432," Seoul, South Korea"
Boxing,1988,Niger,0,0,0,0,3,36,432," Seoul, South Korea"
